element_type,element,source,target,base_complexity,perturbed_complexity,delta,classification
vertex,DECR1,DECR1,,1847.1926364470523,2577.0338424761203,-729.841206029068,negative
vertex,DERA,DERA,,1847.1926364470523,2577.012337142687,-729.8197006956348,negative
vertex,DGUOK,DGUOK,,1847.1926364470523,2576.782818484744,-729.5901820376916,negative
vertex,DHRS1,DHRS1,,1847.1926364470523,2576.9394272130835,-729.7467907660312,negative
vertex,DHRS3,DHRS3,,1847.1926364470523,2577.189366535382,-729.9967300883295,negative
vertex,DLGAP5,DLGAP5,,1847.1926364470523,2576.927851859748,-729.7352154126957,negative
vertex,DNMT3A,DNMT3A,,1847.1926364470523,2576.938463404068,-729.7458269570157,negative
vertex,DNMT3B,DNMT3B,,1847.1926364470523,2577.533748016659,-730.3411115696067,negative
vertex,DPP4,DPP4,,1847.1926364470523,2577.5816001775434,-730.388963730491,negative
vertex,DST,DST,,1847.1926364470523,2577.5811261111653,-730.388489664113,negative
vertex,DTWD1,DTWD1,,1847.1926364470523,2577.44193660142,-730.2493001543676,negative
vertex,DUSP1,DUSP1,,1847.1926364470523,2577.4974114582,-730.3047750111477,negative
vertex,DUSP2,DUSP2,,1847.1926364470523,2577.480943146913,-730.2883066998606,negative
vertex,DUSP6,DUSP6,,1847.1926364470523,2577.3650553500947,-730.1724189030424,negative
vertex,DYNLT1;DYNLT1-PS1;LOC100040563,DYNLT1;DYNLT1-PS1;LOC100040563,,1847.1926364470523,2577.566924027874,-730.3742875808216,negative
vertex,DYX1C1,DYX1C1,,1847.1926364470523,2577.561521524697,-730.3688850776448,negative
vertex,E2F1,E2F1,,1847.1926364470523,2575.434547142587,-728.2419106955344,negative
vertex,E2F4,E2F4,,1847.1926364470523,2576.4377813108467,-729.2451448637944,negative
vertex,E2F8,E2F8,,1847.1926364470523,2598.1374858531935,-750.9448494061412,negative
vertex,E330009J07RIK,E330009J07RIK,,1847.1926364470523,2598.168712477618,-750.9760760305658,negative
vertex,E430028B21RIK,E430028B21RIK,,1847.1926364470523,2598.091077964419,-750.8984415173668,negative
vertex,EBI3,EBI3,,1847.1926364470523,2597.913130646637,-750.7204941995847,negative
vertex,ECHDC1,ECHDC1,,1847.1926364470523,2598.1374275784283,-750.944791131376,negative
vertex,ECM1,ECM1,,1847.1926364470523,2598.7545218084547,-751.5618853614023,negative
vertex,EDEM2,EDEM2,,1847.1926364470523,2597.6001741143295,-750.4075376672772,negative
vertex,EFEMP2,EFEMP2,,1847.1926364470523,2598.441364738862,-751.2487282918096,negative
vertex,EGLN3,EGLN3,,1847.1926364470523,2598.2090872033305,-751.0164507562781,negative
vertex,EGR2,EGR2,,1847.1926364470523,2596.6843360077028,-749.4916995606504,negative
vertex,EHBP1L1,EHBP1L1,,1847.1926364470523,2600.0603831131552,-752.8677466661029,negative
vertex,EHD3,EHD3,,1847.1926364470523,2599.9212075259256,-752.7285710788733,negative
vertex,EHD4,EHD4,,1847.1926364470523,2599.708111479727,-752.5154750326747,negative
vertex,EIF1AY,EIF1AY,,1847.1926364470523,2599.994411926709,-752.8017754796565,negative
vertex,EIF2AK2,EIF2AK2,,1847.1926364470523,2599.1089674549626,-751.9163310079102,negative
vertex,EIF4E3,EIF4E3,,1847.1926364470523,2615.8327506327155,-768.6401141856632,negative
vertex,ELK3,ELK3,,1847.1926364470523,2615.7863578958127,-768.5937214487603,negative
vertex,ELL2,ELL2,,1847.1926364470523,2616.359367939847,-769.1667314927945,negative
vertex,ELOVL6,ELOVL6,,1847.1926364470523,2616.07507614662,-768.8824396995678,negative
vertex,EMP1,EMP1,,1847.1926364470523,2616.0449340562313,-768.852297609179,negative
vertex,EMP3,EMP3,,1847.1926364470523,2616.0669167617284,-768.8742803146761,negative
vertex,ENAH,ENAH,,1847.1926364470523,2616.110167326559,-768.9175308795066,negative
vertex,ENO3,ENO3,,1847.1926364470523,2616.0847093611324,-768.89207291408,negative
vertex,EOMES,EOMES,,1847.1926364470523,2616.0988309179024,-768.9061944708501,negative
vertex,EPB4.1L2,EPB4.1L2,,1847.1926364470523,2616.0606009490307,-768.8679645019783,negative
vertex,EPHX1,EPHX1,,1847.1926364470523,2616.097560959443,-768.9049245123906,negative
vertex,EPSTI1,EPSTI1,,1847.1926364470523,2600.0570563648157,-752.8644199177634,negative
vertex,ERAP1,ERAP1,,1847.1926364470523,2599.828778199391,-752.6361417523385,negative
vertex,ERC1,ERC1,,1847.1926364470523,2600.0621711638937,-752.8695347168414,negative
vertex,ERCC5,ERCC5,,1847.1926364470523,2600.6294775650135,-753.4368411179612,negative
vertex,ERGIC1,ERGIC1,,1847.1926364470523,2600.6329623766437,-753.4403259295914,negative
vertex,ERMP1,ERMP1,,1847.1926364470523,2600.6292774654107,-753.4366410183584,negative
vertex,ESPN,ESPN,,1847.1926364470523,2616.4918786645567,-769.2992422175043,negative
vertex,ESYT1,ESYT1,,1847.1926364470523,2600.795024192827,-753.6023877457746,negative
vertex,ETFB,ETFB,,1847.1926364470523,2600.7890328997096,-753.5963964526572,negative
vertex,ETS1,ETS1,,1847.1926364470523,2581.8528100761555,-734.6601736291032,negative
vertex,ETS2,ETS2,,1847.1926364470523,2581.5380725481737,-734.3454361011213,negative
vertex,ETV6,ETV6,,1847.1926364470523,2582.6041756186355,-735.4115391715832,negative
vertex,EVI2A,EVI2A,,1847.1926364470523,2582.968199607176,-735.7755631601235,negative
vertex,EVI2B,EVI2B,,1847.1926364470523,2582.9103223080656,-735.7176858610133,negative
vertex,EVL;LOC100047333,EVL;LOC100047333,,1847.1926364470523,2582.701568891104,-735.5089324440519,negative
vertex,EXT1,EXT1,,1847.1926364470523,2582.7385459389525,-735.5459094919001,negative
vertex,EXTL3,EXTL3,,1847.1926364470523,2582.4875354588157,-735.2948990117634,negative
vertex,EZH1,EZH1,,1847.1926364470523,2582.7023324357788,-735.5096959887264,negative
vertex,EZR,EZR,,1847.1926364470523,2582.87311311875,-735.6804766716978,negative
vertex,FAM102A,FAM102A,,1847.1926364470523,2582.7452328238637,-735.5525963768114,negative
vertex,FAM111A,FAM111A,,1847.1926364470523,2582.8908520791115,-735.6982156320591,negative
vertex,FAM117B,FAM117B,,1847.1926364470523,2582.903545627588,-735.7109091805355,negative
vertex,FAM129A,FAM129A,,1847.1926364470523,2582.1785877364664,-734.9859512894141,negative
vertex,FAM129B,FAM129B,,1847.1926364470523,2581.9288450213926,-734.7362085743403,negative
vertex,FAM132A,FAM132A,,1847.1926364470523,2582.21782001468,-735.0251835676277,negative
vertex,FAM134B,FAM134B,,1847.1926364470523,2582.0991819745377,-734.9065455274854,negative
vertex,FAM64A,FAM64A,,1847.1926364470523,2581.9780087582535,-734.7853723112012,negative
vertex,FAP,FAP,,1847.1926364470523,2582.037741223126,-734.8451047760736,negative
vertex,FAS,FAS,,1847.1926364470523,2582.037446186912,-734.8448097398596,negative
vertex,FASL,FASL,,1847.1926364470523,2582.026505349934,-734.8338689028815,negative
vertex,FBXO4,FBXO4,,1847.1926364470523,2581.6399299313625,-734.4472934843102,negative
vertex,FES,FES,,1847.1926364470523,2581.1051950622978,-733.9125586152454,negative
vertex,FEZ2,FEZ2,,1847.1926364470523,2581.5532022103703,-734.3605657633179,negative
vertex,FH1,FH1,,1847.1926364470523,2598.176869501049,-750.9842330539968,negative
vertex,FHL2,FHL2,,1847.1926364470523,2598.340076828709,-751.1474403816565,negative
vertex,FKBP1A,FKBP1A,,1847.1926364470523,2580.8459126358207,-733.6532761887684,negative
vertex,FLI1,FLI1,,1847.1926364470523,2578.2924861592396,-731.0998497121873,negative
vertex,FLNA,FLNA,,1847.1926364470523,2580.689897139002,-733.4972606919496,negative
vertex,FLOT1,FLOT1,,1847.1926364470523,2579.6626983493925,-732.4700619023401,negative
vertex,FLOT2,FLOT2,,1847.1926364470523,2578.686049781114,-731.4934133340616,negative
vertex,FLT3L,FLT3L,,1847.1926364470523,2578.890036347961,-731.6973999009087,negative
vertex,FNDC3A,FNDC3A,,1847.1926364470523,2578.897871717078,-731.7052352700257,negative
vertex,FOXJ2,FOXJ2,,1847.1926364470523,2594.594685054735,-747.4020486076824,negative
vertex,FOXO1,FOXO1,,1847.1926364470523,2578.6528639392404,-731.4602274921881,negative
vertex,FOXP1,FOXP1,,1847.1926364470523,2596.1420282917375,-748.9493918446851,negative
vertex,FREQ,FREQ,,1847.1926364470523,2611.839618281776,-764.6469818347236,negative
vertex,FRMD4B,FRMD4B,,1847.1926364470523,2596.508928322888,-749.3162918758358,negative
vertex,FRRS1;LOC100046401,FRRS1;LOC100046401,,1847.1926364470523,2595.5927606561927,-748.4001242091404,negative
vertex,FTH1,FTH1,,1847.1926364470523,2611.332480978451,-764.1398445313985,negative
vertex,FURIN,FURIN,,1847.1926364470523,2611.841967412509,-764.6493309654566,negative
vertex,FUT7,FUT7,,1847.1926364470523,2596.566864007687,-749.3742275606346,negative
vertex,FUT8,FUT8,,1847.1926364470523,2596.4259142118767,-749.2332777648244,negative
vertex,FYB,FYB,,1847.1926364470523,2612.25502169018,-765.0623852431277,negative
vertex,GADD45A,GADD45A,,1847.1926364470523,2596.0577080119388,-748.8650715648864,negative
vertex,GADD45G,GADD45G,,1847.1926364470523,2577.453265566495,-730.2606291194425,negative
vertex,GALC,GALC,,1847.1926364470523,2595.8204318332814,-748.6277953862291,negative
vertex,GALM,GALM,,1847.1926364470523,2594.8458239856377,-747.6531875385854,negative
vertex,GALNT7,GALNT7,,1847.1926364470523,2595.3444030803366,-748.1517666332843,negative
vertex,GAP43,GAP43,,1847.1926364470523,2594.3872629991547,-747.1946265521024,negative
vertex,GAS2,GAS2,,1847.1926364470523,2577.316987781667,-730.1243513346149,negative
vertex,GATA3,GATA3,,1847.1926364470523,2577.8735856366293,-730.680949189577,negative
vertex,GATAD2B,GATAD2B,,1847.1926364470523,2578.0915253900075,-730.8988889429552,negative
vertex,GATM,GATM,,1847.1926364470523,2577.363536876538,-730.1709004294858,negative
vertex,GATSL2,GATSL2,,1847.1926364470523,2577.3367592397326,-730.1441227926803,negative
vertex,GBA,GBA,,1847.1926364470523,2577.5259023490244,-730.333265901972,negative
vertex,GBE1,GBE1,,1847.1926364470523,2577.5179199099393,-730.325283462887,negative
vertex,GBP2,GBP2,,1847.1926364470523,2579.5572374710155,-732.3646010239631,negative
vertex,GBP3,GBP3,,1847.1926364470523,2580.4252984967097,-733.2326620496574,negative
vertex,GBP6,GBP6,,1847.1926364470523,2580.452827752504,-733.2601913054518,negative
vertex,GCH1,GCH1,,1847.1926364470523,2597.380420998851,-750.1877845517988,negative
vertex,GCNT2,GCNT2,,1847.1926364470523,2597.3758912281064,-750.1832547810541,negative
vertex,GDAP10,GDAP10,,1847.1926364470523,2597.415048825572,-750.2224123785195,negative
vertex,GEM,GEM,,1847.1926364470523,2597.3641556645807,-750.1715192175284,negative
vertex,GEMIN6,GEMIN6,,1847.1926364470523,2597.196675010947,-750.0040385638945,negative
vertex,GIMAP7,GIMAP7,,1847.1926364470523,2597.2217613033154,-750.029124856263,negative
vertex,GJA1,GJA1,,1847.1926364470523,2597.2480908970583,-750.055454450006,negative
vertex,GKAP1,GKAP1,,1847.1926364470523,2597.0138574981065,-749.8212210510542,negative
vertex,GLCCI1;GM5815;LOC100046012,GLCCI1;GM5815;LOC100046012,,1847.1926364470523,2597.396028181337,-750.2033917342847,negative
vertex,GLIPR1,GLIPR1,,1847.1926364470523,2597.628998311212,-750.4363618641596,negative
vertex,GLIPR2,GLIPR2,,1847.1926364470523,2596.5492582561674,-749.356621809115,negative
vertex,GLOD4,GLOD4,,1847.1926364470523,2595.1828064590236,-747.9901700119713,negative
vertex,GLRX,GLRX,,1847.1926364470523,2595.326526974316,-748.1338905272637,negative
vertex,GM10883,GM10883,,1847.1926364470523,2595.9573151845225,-748.7646787374701,negative
vertex,GM10883;GM1420;GM7202;IGK;IGK-C;IGK-V28;LOC100047628,GM10883;GM1420;GM7202;IGK;IGK-C;IGK-V28;LOC100047628,,1847.1926364470523,2595.980931664656,-748.7882952176037,negative
vertex,GM2695;GM2701,GM2695;GM2701,,1847.1926364470523,2595.9647203374225,-748.7720838903701,negative
vertex,GM2785;IFI203;IFI204;IFI205;LOC192690;LOC640890;MNDA,GM2785;IFI203;IFI204;IFI205;LOC192690;LOC640890;MNDA,,1847.1926364470523,2594.973008794449,-747.7803723473967,negative
vertex,GM7204;PRDX1,GM7204;PRDX1,,1847.1926364470523,2595.143472293418,-747.9508358463659,negative
vertex,GM9706;ISG15,GM9706;ISG15,,1847.1926364470523,2576.743817129329,-729.5511806822765,negative
vertex,GMFB,GMFB,,1847.1926364470523,2593.85353429357,-746.6608978465179,negative
vertex,GMFG,GMFG,,1847.1926364470523,2577.735258212215,-730.5426217651625,negative
vertex,GNA13,GNA13,,1847.1926364470523,2577.5819137995195,-730.3892773524672,negative
vertex,GNB4,GNB4,,1847.1926364470523,2577.7369655030298,-730.5443290559774,negative
vertex,GNPDA1,GNPDA1,,1847.1926364470523,2577.7704522282665,-730.5778157812142,negative
vertex,GOLM1,GOLM1,,1847.1926364470523,2577.596257883063,-730.4036214360108,negative
vertex,GP49A;LILRB4,GP49A;LILRB4,,1847.1926364470523,2577.58774810031,-730.3951116532576,negative
vertex,GPHN,GPHN,,1847.1926364470523,2577.8122957220976,-730.6196592750453,negative
vertex,GPR146,GPR146,,1847.1926364470523,2561.586377950318,-714.3937415032656,negative
vertex,GPR65,GPR65,,1847.1926364470523,2561.339247341315,-714.1466108942627,negative
vertex,GPR83,GPR83,,1847.1926364470523,2561.6574724118364,-714.464835964784,negative
vertex,GPSM2,GPSM2,,1847.1926364470523,2561.638089967172,-714.4454535201198,negative
vertex,GRHL1;LOC100043996,GRHL1;LOC100043996,,1847.1926364470523,2561.6523026388895,-714.4596661918372,negative
vertex,GRINA,GRINA,,1847.1926364470523,2561.655066451228,-714.4624300041755,negative
vertex,GRN,GRN,,1847.1926364470523,2561.444614662145,-714.2519782150925,negative
vertex,GSN,GSN,,1847.1926364470523,2561.434727797192,-714.2420913501396,negative
vertex,GSTM1,GSTM1,,1847.1926364470523,2561.252864869809,-714.0602284227566,negative
vertex,GYK,GYK,,1847.1926364470523,2561.2166190303255,-714.0239825832732,negative
vertex,GYS1,GYS1,,1847.1926364470523,2561.3681219470323,-714.1754854999799,negative
vertex,HBEGF,HBEGF,,1847.1926364470523,2561.3650403818933,-714.172403934841,negative
vertex,HDAC7,HDAC7,,1847.1926364470523,2560.929731503054,-713.7370950560016,negative
vertex,HDDC2,HDDC2,,1847.1926364470523,2560.9309285818877,-713.7382921348353,negative
vertex,HEMK1,HEMK1,,1847.1926364470523,2561.2006356687343,-714.007999221682,negative
vertex,HERC4,HERC4,,1847.1926364470523,2560.6612514158724,-713.46861496882,negative
vertex,HIF1A,HIF1A,,1847.1926364470523,2561.0236768006025,-713.8310403535502,negative
vertex,HINT3,HINT3,,1847.1926364470523,2561.1453372157057,-713.9527007686534,negative
vertex,HIP1R,HIP1R,,1847.1926364470523,2560.191978963687,-712.9993425166344,negative
vertex,HIPK2,HIPK2,,1847.1926364470523,2542.613139602507,-695.4205031554548,negative
vertex,HIST1H3A;HIST1H3B;HIST1H3C;HIST1H3D;HIST1H3E;HIST1H3F;HIST1H3G;HIST1H3H;HIST1H3I;HIST2H3B;HIST2H3C1;HIST2H3C2,HIST1H3A;HIST1H3B;HIST1H3C;HIST1H3D;HIST1H3E;HIST1H3F;HIST1H3G;HIST1H3H;HIST1H3I;HIST2H3B;HIST2H3C1;HIST2H3C2,,1847.1926364470523,2542.8980939484545,-695.7054575014022,negative
vertex,HLCS,HLCS,,1847.1926364470523,2543.3407299080864,-696.148093461034,negative
vertex,HMGCS1,HMGCS1,,1847.1926364470523,2543.332732557731,-696.1400961106788,negative
vertex,HMGN3,HMGN3,,1847.1926364470523,2543.38664638287,-696.1940099358176,negative
vertex,HOPX,HOPX,,1847.1926364470523,2527.136511581865,-679.9438751348125,negative
vertex,HPCAL1,HPCAL1,,1847.1926364470523,2542.557646766696,-695.3650103196437,negative
vertex,HSD17B10,HSD17B10,,1847.1926364470523,2542.73046411628,-695.5378276692277,negative
vertex,ICOS,ICOS,,1847.1926364470523,2543.009303487367,-695.8166670403148,negative
vertex,ID1,ID1,,1847.1926364470523,2542.929605134894,-695.7369686878415,negative
vertex,ID2,ID2,,1847.1926364470523,2542.8570131233355,-695.6643766762832,negative
vertex,ID3,ID3,,1847.1926364470523,2542.949402423951,-695.7567659768988,negative
vertex,IDH1,IDH1,,1847.1926364470523,2560.184369445905,-712.9917329988525,negative
vertex,IER3,IER3,,1847.1926364470523,2542.3818317473506,-695.1891953002983,negative
vertex,IER5,IER5,,1847.1926364470523,2543.3668322274516,-696.1741957803993,negative
vertex,IFI203,IFI203,,1847.1926364470523,2542.622797094986,-695.4301606479335,negative
vertex,IFI205;MNDA,IFI205;MNDA,,1847.1926364470523,2542.847477641333,-695.6548411942808,negative
vertex,IFI27L2A,IFI27L2A,,1847.1926364470523,2543.2615530460935,-696.0689165990411,negative
vertex,IFI30,IFI30,,1847.1926364470523,2543.261076003834,-696.0684395567819,negative
vertex,IFI35,IFI35,,1847.1926364470523,2543.726308513952,-696.5336720668997,negative
vertex,IFI47,IFI47,,1847.1926364470523,2527.554763746819,-680.3621272997666,negative
vertex,IFIH1,IFIH1,,1847.1926364470523,2527.64823702538,-680.4556005783274,negative
vertex,IFITM2,IFITM2,,1847.1926364470523,2543.8223260968243,-696.629689649772,negative
vertex,IFNG,IFNG,,1847.1926364470523,2528.016149315321,-680.8235128682686,negative
vertex,IFNGR2,IFNGR2,,1847.1926364470523,2528.6032996372383,-681.4106631901859,negative
vertex,IFT57,IFT57,,1847.1926364470523,2528.001534326384,-680.8088978793317,negative
vertex,IFT74,IFT74,,1847.1926364470523,2528.038406462335,-680.8457700152826,negative
vertex,IGF2BP3,IGF2BP3,,1847.1926364470523,2528.7365860480995,-681.5439496010472,negative
vertex,IGFBP4,IGFBP4,,1847.1926364470523,2527.802424466282,-680.6097880192297,negative
vertex,IGFBP7,IGFBP7,,1847.1926364470523,2527.5731537421925,-680.3805172951402,negative
vertex,IGH-6,IGH-6,,1847.1926364470523,2527.8704275560704,-680.677791109018,negative
vertex,IGTP,IGTP,,1847.1926364470523,2527.825532959844,-680.6328965127918,negative
vertex,IIGP1,IIGP1,,1847.1926364470523,2528.8378137160107,-681.6451772689584,negative
vertex,IKBKE,IKBKE,,1847.1926364470523,2529.821017067744,-682.6283806206916,negative
vertex,IKZF4,IKZF4,,1847.1926364470523,2511.7601081550747,-664.5674717080224,negative
vertex,IL10,IL10,,1847.1926364470523,2512.34555361782,-665.1529171707675,negative
vertex,IL12RB2,IL12RB2,,1847.1926364470523,2512.3143083900977,-665.1216719430454,negative
vertex,IL15RA,IL15RA,,1847.1926364470523,2512.3500808967874,-665.1574444497351,negative
vertex,IL17A,IL17A,,1847.1926364470523,2512.5024693965797,-665.3098329495274,negative
vertex,IL1R1,IL1R1,,1847.1926364470523,2512.4934614848853,-665.300825037833,negative
vertex,IL1RN,IL1RN,,1847.1926364470523,2512.882798685444,-665.6901622383916,negative
vertex,IL2,IL2,,1847.1926364470523,2512.8856632256247,-665.6930267785724,negative
vertex,IL21,IL21,,1847.1926364470523,2512.6103151911184,-665.417678744066,negative
vertex,IL24,IL24,,1847.1926364470523,2512.748367865169,-665.5557314181165,negative
vertex,IL2RA,IL2RA,,1847.1926364470523,2513.2779158304584,-666.085279383406,negative
vertex,IL2RB,IL2RB,,1847.1926364470523,2513.470279895878,-666.2776434488255,negative
vertex,IL3,IL3,,1847.1926364470523,2529.173705693348,-681.9810692462956,negative
vertex,IL4RA,IL4RA,,1847.1926364470523,2527.7361768644714,-680.5435404174191,negative
vertex,IL6ST,IL6ST,,1847.1926364470523,2527.7460351912405,-680.5533987441881,negative
vertex,IL9,IL9,,1847.1926364470523,2528.19894697779,-681.0063105307377,negative
vertex,INHBA,INHBA,,1847.1926364470523,2529.090936991436,-681.8983005443838,negative
vertex,INPP1,INPP1,,1847.1926364470523,2528.510394563131,-681.3177581160785,negative
vertex,INPP4A,INPP4A,,1847.1926364470523,2528.9161812515795,-681.7235448045271,negative
vertex,INSL3;JAK3,INSL3;JAK3,,1847.1926364470523,2529.262032180353,-682.0693957333006,negative
vertex,INTS4,INTS4,,1847.1926364470523,2529.1682010072027,-681.9755645601504,negative
vertex,IQGAP2,IQGAP2,,1847.1926364470523,2528.5727652918613,-681.380128844809,negative
vertex,IRAK1BP1,IRAK1BP1,,1847.1926364470523,2546.3455007056455,-699.1528642585931,negative
vertex,IRF1,IRF1,,1847.1926364470523,2528.8588679320883,-681.666231485036,negative
vertex,IRF2,IRF2,,1847.1926364470523,2529.8118334944593,-682.6191970474069,negative
vertex,IRF3,IRF3,,1847.1926364470523,2311.9684045380804,-464.7757680910281,negative
vertex,IRF4,IRF4,,1847.1926364470523,1812.3501717559207,34.84246469113168,positive
vertex,IRF8,IRF8,,1847.1926364470523,1828.185159415647,19.007477031405415,positive
vertex,IRGM1,IRGM1,,1847.1926364470523,1813.5317920034609,33.660844443591486,positive
vertex,IRGM2,IRGM2,,1847.1926364470523,1813.5446367711584,33.64799967589397,positive
vertex,ISG20,ISG20,,1847.1926364470523,1813.5281459494963,33.66449049755602,positive
vertex,ITGA3,ITGA3,,1847.1926364470523,1813.5358058826873,33.65683056436501,positive
vertex,ITGB1,ITGB1,,1847.1926364470523,1813.5360116338697,33.65662481318259,positive
vertex,ITGB3BP,ITGB3BP,,1847.1926364470523,1813.551315509466,33.64132093758644,positive
vertex,ITIH5,ITIH5,,1847.1926364470523,1813.5696320924455,33.62300435460679,positive
vertex,ITK,ITK,,1847.1926364470523,1813.5604515533716,33.63218489368069,positive
vertex,ITM2A,ITM2A,,1847.1926364470523,1813.5493177095211,33.64331873753122,positive
vertex,ITPR1,ITPR1,,1847.1926364470523,1813.5751123102818,33.6175241367705,positive
vertex,IVD,IVD,,1847.1926364470523,1813.4660227355785,33.726613711473874,positive
vertex,JARID2,JARID2,,1847.1926364470523,1813.5700455480992,33.62259089895315,positive
vertex,JMJD6,JMJD6,,1847.1926364470523,1813.5820305094928,33.61060593755951,positive
vertex,JUN,JUN,,1847.1926364470523,1813.045029161889,34.1476072851633,positive
vertex,JUNB,JUNB,,1847.1926364470523,1813.513310081074,33.67932636597834,positive
vertex,JUND,JUND,,1847.1926364470523,1812.9698324719159,34.22280397513646,positive
vertex,KCTD10,KCTD10,,1847.1926364470523,1813.9409841239283,33.25165232312406,positive
vertex,KCTD12,KCTD12,,1847.1926364470523,1813.3735091307028,33.81912731634952,positive
vertex,KCTD14,KCTD14,,1847.1926364470523,1813.364943241894,33.82769320515831,positive
vertex,KCTD17,KCTD17,,1847.1926364470523,1813.38058023096,33.81205621609229,positive
vertex,KDELC1,KDELC1,,1847.1926364470523,1813.3681587820895,33.82447766496284,positive
vertex,KIF3A,KIF3A,,1847.1926364470523,1813.6585174416366,33.53411900541573,positive
vertex,KIF3B,KIF3B,,1847.1926364470523,1830.439224348814,16.753412098238414,positive
vertex,KIF4,KIF4,,1847.1926364470523,1812.3982143041214,34.7944221429309,positive
vertex,KIFAP3,KIFAP3,,1847.1926364470523,1812.8044552426034,34.38818120444898,positive
vertex,KIFC3,KIFC3,,1847.1926364470523,1812.7693127900927,34.42332365695961,positive
vertex,KLF10,KLF10,,1847.1926364470523,1812.5775717801973,34.615064666855005,positive
vertex,KLF3;LOC100046855,KLF3;LOC100046855,,1847.1926364470523,1812.59611612593,34.5965203211224,positive
vertex,KLF6,KLF6,,1847.1926364470523,1812.5960954046834,34.596541042368926,positive
vertex,KLF7,KLF7,,1847.1926364470523,1812.5872694557263,34.605366991326036,positive
vertex,KLF9,KLF9,,1847.1926364470523,1812.6219969595218,34.57063948753057,positive
vertex,KLHL5,KLHL5,,1847.1926364470523,1812.5724218197322,34.62021462732014,positive
vertex,KLRD1,KLRD1,,1847.1926364470523,1812.577965372892,34.61467107416024,positive
vertex,KRAS,KRAS,,1847.1926364470523,1812.5737934810973,34.61884296595508,positive
vertex,KRTCAP2,KRTCAP2,,1847.1926364470523,1812.6019857379144,34.59065070913789,positive
vertex,LAD1,LAD1,,1847.1926364470523,1812.586022177685,34.606614269367356,positive
vertex,LAG3,LAG3,,1847.1926364470523,1812.5431646264867,34.64947182056562,positive
vertex,LAMC1,LAMC1,,1847.1926364470523,1812.5119862626752,34.6806501843771,positive
vertex,LAP3,LAP3,,1847.1926364470523,1812.5928020454432,34.59983440160909,positive
vertex,LARP2,LARP2,,1847.1926364470523,1812.57838355451,34.614252892542254,positive
vertex,LASS4,LASS4,,1847.1926364470523,1812.564859031582,34.62777741547029,positive
vertex,LBP,LBP,,1847.1926364470523,1812.5262285960364,34.66640785101595,positive
vertex,LDHB,LDHB,,1847.1926364470523,1812.2831159632346,34.90952048381769,positive
vertex,LEF1,LEF1,,1847.1926364470523,1828.954402117101,18.23823432995141,positive
vertex,LGALS1,LGALS1,,1847.1926364470523,1812.0161637541794,35.17647269287295,positive
vertex,LGALS3,LGALS3,,1847.1926364470523,1812.5749366414072,34.61769980564509,positive
vertex,LGALS7,LGALS7,,1847.1926364470523,1812.3197070409535,34.87292940609882,positive
vertex,LGMN,LGMN,,1847.1926364470523,1813.0051400275647,34.187496419487616,positive
vertex,LIF,LIF,,1847.1926364470523,1812.9299280362432,34.26270841080918,positive
vertex,LIPG,LIPG,,1847.1926364470523,1812.9946000620666,34.1980363849857,positive
vertex,LITAF,LITAF,,1847.1926364470523,1812.9913608870572,34.20127555999511,positive
vertex,LMNA,LMNA,,1847.1926364470523,1813.012710353231,34.17992609382145,positive
vertex,LMNB1,LMNB1,,1847.1926364470523,1813.0014873939322,34.19114905312017,positive
vertex,LOC100044703;MARCH2,LOC100044703;MARCH2,,1847.1926364470523,1812.996673567249,34.195962879803346,positive
vertex,LOC100045567;PNP1;PNP2,LOC100045567;PNP1;PNP2,,1847.1926364470523,1812.9984695081562,34.19416693889616,positive
vertex,LOC100045709;UBLCP1,LOC100045709;UBLCP1,,1847.1926364470523,1812.002279626398,35.190356820654415,positive
vertex,LOC100046186;RAMP3,LOC100046186;RAMP3,,1847.1926364470523,1812.5920276859983,34.60060876105399,positive
vertex,LOC100046232;NFIL3,LOC100046232;NFIL3,,1847.1926364470523,1812.378589111696,34.814047335356236,positive
vertex,LOC100046560;MAGED2,LOC100046560;MAGED2,,1847.1926364470523,1812.741627578831,34.45100886822138,positive
vertex,LOC100046643;SPRY1,LOC100046643;SPRY1,,1847.1926364470523,1812.6981588141039,34.494477632948474,positive
vertex,LOC100046775;SLC35A1,LOC100046775;SLC35A1,,1847.1926364470523,1812.5703541342596,34.62228231279278,positive
vertex,LOC100046930;SH2D1A,LOC100046930;SH2D1A,,1847.1926364470523,1812.6927908892221,34.49984555783021,positive
vertex,LOC100047091;TMEM163,LOC100047091;TMEM163,,1847.1926364470523,1812.490650134807,34.70198631224525,positive
vertex,LOC100047324;SESN1,LOC100047324;SESN1,,1847.1926364470523,1812.4982758485878,34.69436059846453,positive
vertex,LOC100047651;ZFPM1,LOC100047651;ZFPM1,,1847.1926364470523,1812.4947420344088,34.697894412643564,positive
vertex,LOC100047840;STAP1,LOC100047840;STAP1,,1847.1926364470523,1812.5176393942645,34.67499705278783,positive
vertex,LOC100048299;MAX,LOC100048299;MAX,,1847.1926364470523,1811.5323475609791,35.660288886073204,positive
vertex,LOC100048346;USP18,LOC100048346;USP18,,1847.1926364470523,1811.5019250863718,35.69071136068055,positive
vertex,LOC433762,LOC433762,,1847.1926364470523,1827.2207007844956,19.97193566255669,positive
vertex,LPIN2,LPIN2,,1847.1926364470523,1827.138068121713,20.054568325339233,positive
vertex,LPP,LPP,,1847.1926364470523,1827.1653725580277,20.027263889024653,positive
